yaml_file,model_name,scale,task,nc,layers,parameters,gradients,gflops,error
v6/Segment/yolov6-4.0-SEAttention-seg.yaml,yolov6-4.0-SEAttention-seg-x,x,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 896, 3, 3], expected input[1, 320, 16, 16] to have 896 channels, but got 320 channels instead"
v6/Segment/yolov6-4.0-SKAttention-seg.yaml,yolov6-4.0-SKAttention-seg-n,n,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [64, 384, 3, 3], expected input[1, 64, 16, 16] to have 384 channels, but got 64 channels instead"
v6/Segment/yolov6-4.0-SKAttention-seg.yaml,yolov6-4.0-SKAttention-seg-t,t,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [96, 448, 3, 3], expected input[1, 96, 16, 16] to have 448 channels, but got 96 channels instead"
v6/Segment/yolov6-4.0-SKAttention-seg.yaml,yolov6-4.0-SKAttention-seg-s,s,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [128, 512, 3, 3], expected input[1, 128, 16, 16] to have 512 channels, but got 128 channels instead"
v6/Segment/yolov6-4.0-SKAttention-seg.yaml,yolov6-4.0-SKAttention-seg-m,m,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 640, 3, 3], expected input[1, 192, 16, 16] to have 640 channels, but got 192 channels instead"
v6/Segment/yolov6-4.0-SKAttention-seg.yaml,yolov6-4.0-SKAttention-seg-l,l,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 768, 3, 3], expected input[1, 256, 16, 16] to have 768 channels, but got 256 channels instead"
v6/Segment/yolov6-4.0-SKAttention-seg.yaml,yolov6-4.0-SKAttention-seg-x,x,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 896, 3, 3], expected input[1, 320, 16, 16] to have 896 channels, but got 320 channels instead"
v6/Segment/yolov6-4.0-SegNextAttention-seg.yaml,yolov6-4.0-SegNextAttention-seg-n,n,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [64, 384, 3, 3], expected input[1, 64, 16, 16] to have 384 channels, but got 64 channels instead"
v6/Segment/yolov6-4.0-SegNextAttention-seg.yaml,yolov6-4.0-SegNextAttention-seg-t,t,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [96, 448, 3, 3], expected input[1, 96, 16, 16] to have 448 channels, but got 96 channels instead"
v6/Segment/yolov6-4.0-SegNextAttention-seg.yaml,yolov6-4.0-SegNextAttention-seg-s,s,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [128, 512, 3, 3], expected input[1, 128, 16, 16] to have 512 channels, but got 128 channels instead"
v6/Segment/yolov6-4.0-SegNextAttention-seg.yaml,yolov6-4.0-SegNextAttention-seg-m,m,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 640, 3, 3], expected input[1, 192, 16, 16] to have 640 channels, but got 192 channels instead"
v6/Segment/yolov6-4.0-SegNextAttention-seg.yaml,yolov6-4.0-SegNextAttention-seg-l,l,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 768, 3, 3], expected input[1, 256, 16, 16] to have 768 channels, but got 256 channels instead"
v6/Segment/yolov6-4.0-SegNextAttention-seg.yaml,yolov6-4.0-SegNextAttention-seg-x,x,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 896, 3, 3], expected input[1, 320, 16, 16] to have 896 channels, but got 320 channels instead"
v6/Segment/yolov6-4.0-ShuffleAttention-seg.yaml,yolov6-4.0-ShuffleAttention-seg-n,n,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [64, 384, 3, 3], expected input[1, 64, 16, 16] to have 384 channels, but got 64 channels instead"
v6/Segment/yolov6-4.0-ShuffleAttention-seg.yaml,yolov6-4.0-ShuffleAttention-seg-t,t,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [96, 448, 3, 3], expected input[1, 96, 16, 16] to have 448 channels, but got 96 channels instead"
v6/Segment/yolov6-4.0-ShuffleAttention-seg.yaml,yolov6-4.0-ShuffleAttention-seg-s,s,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [128, 512, 3, 3], expected input[1, 128, 16, 16] to have 512 channels, but got 128 channels instead"
v6/Segment/yolov6-4.0-ShuffleAttention-seg.yaml,yolov6-4.0-ShuffleAttention-seg-m,m,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 640, 3, 3], expected input[1, 192, 16, 16] to have 640 channels, but got 192 channels instead"
v6/Segment/yolov6-4.0-ShuffleAttention-seg.yaml,yolov6-4.0-ShuffleAttention-seg-l,l,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 768, 3, 3], expected input[1, 256, 16, 16] to have 768 channels, but got 256 channels instead"
v6/Segment/yolov6-4.0-ShuffleAttention-seg.yaml,yolov6-4.0-ShuffleAttention-seg-x,x,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 896, 3, 3], expected input[1, 320, 16, 16] to have 896 channels, but got 320 channels instead"
v6/Segment/yolov6-4.0-TripletAttention-seg.yaml,yolov6-4.0-TripletAttention-seg-n,n,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [64, 384, 3, 3], expected input[1, 64, 16, 16] to have 384 channels, but got 64 channels instead"
v6/Segment/yolov6-4.0-TripletAttention-seg.yaml,yolov6-4.0-TripletAttention-seg-t,t,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [96, 448, 3, 3], expected input[1, 96, 16, 16] to have 448 channels, but got 96 channels instead"
v6/Segment/yolov6-4.0-TripletAttention-seg.yaml,yolov6-4.0-TripletAttention-seg-s,s,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [128, 512, 3, 3], expected input[1, 128, 16, 16] to have 512 channels, but got 128 channels instead"
v6/Segment/yolov6-4.0-TripletAttention-seg.yaml,yolov6-4.0-TripletAttention-seg-m,m,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 640, 3, 3], expected input[1, 192, 16, 16] to have 640 channels, but got 192 channels instead"
v6/Segment/yolov6-4.0-TripletAttention-seg.yaml,yolov6-4.0-TripletAttention-seg-l,l,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 768, 3, 3], expected input[1, 256, 16, 16] to have 768 channels, but got 256 channels instead"
v6/Segment/yolov6-4.0-TripletAttention-seg.yaml,yolov6-4.0-TripletAttention-seg-x,x,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 896, 3, 3], expected input[1, 320, 16, 16] to have 896 channels, but got 320 channels instead"
v6/Segment/yolov6-4.0-seg-p2.yaml,yolov6-4.0-seg-p2-n,n,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [64, 384, 3, 3], expected input[1, 64, 16, 16] to have 384 channels, but got 64 channels instead"
v6/Segment/yolov6-4.0-seg-p2.yaml,yolov6-4.0-seg-p2-t,t,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [96, 448, 3, 3], expected input[1, 96, 16, 16] to have 448 channels, but got 96 channels instead"
v6/Segment/yolov6-4.0-seg-p2.yaml,yolov6-4.0-seg-p2-s,s,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [128, 512, 3, 3], expected input[1, 128, 16, 16] to have 512 channels, but got 128 channels instead"
v6/Segment/yolov6-4.0-seg-p2.yaml,yolov6-4.0-seg-p2-m,m,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 640, 3, 3], expected input[1, 192, 16, 16] to have 640 channels, but got 192 channels instead"
v6/Segment/yolov6-4.0-seg-p2.yaml,yolov6-4.0-seg-p2-l,l,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 768, 3, 3], expected input[1, 256, 16, 16] to have 768 channels, but got 256 channels instead"
v6/Segment/yolov6-4.0-seg-p2.yaml,yolov6-4.0-seg-p2-x,x,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 896, 3, 3], expected input[1, 320, 16, 16] to have 896 channels, but got 320 channels instead"
v6/Segment/yolov6-4.0-seg-p34.yaml,yolov6-4.0-seg-p34-n,n,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [64, 384, 3, 3], expected input[1, 64, 16, 16] to have 384 channels, but got 64 channels instead"
v6/Segment/yolov6-4.0-seg-p34.yaml,yolov6-4.0-seg-p34-t,t,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [96, 448, 3, 3], expected input[1, 96, 16, 16] to have 448 channels, but got 96 channels instead"
v6/Segment/yolov6-4.0-seg-p34.yaml,yolov6-4.0-seg-p34-s,s,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [128, 512, 3, 3], expected input[1, 128, 16, 16] to have 512 channels, but got 128 channels instead"
v6/Segment/yolov6-4.0-seg-p34.yaml,yolov6-4.0-seg-p34-m,m,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 640, 3, 3], expected input[1, 192, 16, 16] to have 640 channels, but got 192 channels instead"
v6/Segment/yolov6-4.0-seg-p34.yaml,yolov6-4.0-seg-p34-l,l,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 768, 3, 3], expected input[1, 256, 16, 16] to have 768 channels, but got 256 channels instead"
v6/Segment/yolov6-4.0-seg-p34.yaml,yolov6-4.0-seg-p34-x,x,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 896, 3, 3], expected input[1, 320, 16, 16] to have 896 channels, but got 320 channels instead"
v6/Segment/yolov6-4.0-seg-p6.yaml,yolov6-4.0-seg-p6-n,n,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [96, 576, 3, 3], expected input[1, 96, 8, 8] to have 576 channels, but got 96 channels instead"
v6/Segment/yolov6-4.0-seg-p6.yaml,yolov6-4.0-seg-p6-t,t,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [144, 672, 3, 3], expected input[1, 144, 8, 8] to have 672 channels, but got 144 channels instead"
v6/Segment/yolov6-4.0-seg-p6.yaml,yolov6-4.0-seg-p6-s,s,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 768, 3, 3], expected input[1, 192, 8, 8] to have 768 channels, but got 192 channels instead"
v6/Segment/yolov6-4.0-seg-p6.yaml,yolov6-4.0-seg-p6-m,m,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [288, 960, 3, 3], expected input[1, 288, 8, 8] to have 960 channels, but got 288 channels instead"
v6/Segment/yolov6-4.0-seg-p6.yaml,yolov6-4.0-seg-p6-l,l,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [384, 896, 3, 3], expected input[1, 384, 8, 8] to have 896 channels, but got 384 channels instead"
v6/Segment/yolov6-4.0-seg-p6.yaml,yolov6-4.0-seg-p6-x,x,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [480, 1024, 3, 3], expected input[1, 480, 8, 8] to have 1024 channels, but got 480 channels instead"
v6/Segment/yolov6-4.0-seg-p7.yaml,yolov6-4.0-seg-p7-n,n,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [128, 768, 3, 3], expected input[1, 128, 4, 4] to have 768 channels, but got 128 channels instead"
v6/Segment/yolov6-4.0-seg-p7.yaml,yolov6-4.0-seg-p7-t,t,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 896, 3, 3], expected input[1, 192, 4, 4] to have 896 channels, but got 192 channels instead"
v6/Segment/yolov6-4.0-seg-p7.yaml,yolov6-4.0-seg-p7-s,s,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 1024, 3, 3], expected input[1, 256, 4, 4] to have 1024 channels, but got 256 channels instead"
v6/Segment/yolov6-4.0-seg-p7.yaml,yolov6-4.0-seg-p7-m,m,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [384, 1088, 3, 3], expected input[1, 384, 4, 4] to have 1088 channels, but got 384 channels instead"
v6/Segment/yolov6-4.0-seg-p7.yaml,yolov6-4.0-seg-p7-l,l,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [512, 1024, 3, 3], expected input[1, 512, 4, 4] to have 1024 channels, but got 512 channels instead"
v6/Segment/yolov6-4.0-seg-p7.yaml,yolov6-4.0-seg-p7-x,x,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [640, 1152, 3, 3], expected input[1, 640, 4, 4] to have 1152 channels, but got 640 channels instead"
v6/Segment/yolov6-4.0-seg.yaml,yolov6-4.0-seg-n,n,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [64, 384, 3, 3], expected input[1, 64, 16, 16] to have 384 channels, but got 64 channels instead"
v6/Segment/yolov6-4.0-seg.yaml,yolov6-4.0-seg-t,t,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [96, 448, 3, 3], expected input[1, 96, 16, 16] to have 448 channels, but got 96 channels instead"
v6/Segment/yolov6-4.0-seg.yaml,yolov6-4.0-seg-s,s,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [128, 512, 3, 3], expected input[1, 128, 16, 16] to have 512 channels, but got 128 channels instead"
v6/Segment/yolov6-4.0-seg.yaml,yolov6-4.0-seg-m,m,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 640, 3, 3], expected input[1, 192, 16, 16] to have 640 channels, but got 192 channels instead"
v6/Segment/yolov6-4.0-seg.yaml,yolov6-4.0-seg-l,l,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 768, 3, 3], expected input[1, 256, 16, 16] to have 768 channels, but got 256 channels instead"
v6/Segment/yolov6-4.0-seg.yaml,yolov6-4.0-seg-x,x,segment,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 896, 3, 3], expected input[1, 320, 16, 16] to have 896 channels, but got 320 channels instead"
v7/Classify/yolov7-swin-cls.yaml,yolov7-swin-cls,-,classify,80,ERR,ERR,ERR,ERR,'ST2CSPB'
v7/Detect/u6/yolov7-C3C2-CPCA-u6.yaml,yolov7-C3C2-CPCA-u6-m,m,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 768, 1, 1], expected input[1, 384, 4, 4] to have 768 channels, but got 384 channels instead"
v7/Detect/u6/yolov7-C3C2-CPCA-u6.yaml,yolov7-C3C2-CPCA-u6-l,l,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 1024, 1, 1], expected input[1, 512, 4, 4] to have 1024 channels, but got 512 channels instead"
v7/Detect/u6/yolov7-C3C2-CPCA-u6.yaml,yolov7-C3C2-CPCA-u6-x,x,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 1280, 1, 1], expected input[1, 640, 4, 4] to have 1280 channels, but got 640 channels instead"
v7/Detect/u6/yolov7-C3C2-CrissCrossAttention-u6.yaml,yolov7-C3C2-CrissCrossAttention-u6-m,m,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 768, 1, 1], expected input[1, 384, 4, 4] to have 768 channels, but got 384 channels instead"
v7/Detect/u6/yolov7-C3C2-CrissCrossAttention-u6.yaml,yolov7-C3C2-CrissCrossAttention-u6-l,l,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 1024, 1, 1], expected input[1, 512, 4, 4] to have 1024 channels, but got 512 channels instead"
v7/Detect/u6/yolov7-C3C2-CrissCrossAttention-u6.yaml,yolov7-C3C2-CrissCrossAttention-u6-x,x,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 1280, 1, 1], expected input[1, 640, 4, 4] to have 1280 channels, but got 640 channels instead"
v7/Detect/u6/yolov7-C3C2-GAMAttention-u6.yaml,yolov7-C3C2-GAMAttention-u6-m,m,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 768, 1, 1], expected input[1, 384, 4, 4] to have 768 channels, but got 384 channels instead"
v7/Detect/u6/yolov7-C3C2-GAMAttention-u6.yaml,yolov7-C3C2-GAMAttention-u6-l,l,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 1024, 1, 1], expected input[1, 512, 4, 4] to have 1024 channels, but got 512 channels instead"
v7/Detect/u6/yolov7-C3C2-GAMAttention-u6.yaml,yolov7-C3C2-GAMAttention-u6-x,x,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 1280, 1, 1], expected input[1, 640, 4, 4] to have 1280 channels, but got 640 channels instead"
v7/Detect/u6/yolov7-C3C2-RepVGG-u6.yaml,yolov7-C3C2-RepVGG-u6-m,m,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 768, 1, 1], expected input[1, 384, 2, 2] to have 768 channels, but got 384 channels instead"
v7/Detect/u6/yolov7-C3C2-RepVGG-u6.yaml,yolov7-C3C2-RepVGG-u6-l,l,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 1024, 1, 1], expected input[1, 512, 2, 2] to have 1024 channels, but got 512 channels instead"
v7/Detect/u6/yolov7-C3C2-RepVGG-u6.yaml,yolov7-C3C2-RepVGG-u6-x,x,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 1280, 1, 1], expected input[1, 640, 2, 2] to have 1280 channels, but got 640 channels instead"
v7/Detect/u6/yolov7-C3C2-ResNet-u6.yaml,yolov7-C3C2-ResNet-u6-n,n,detect,80,ERR,ERR,ERR,ERR,in_channels must be divisible by groups
v7/Detect/u6/yolov7-C3C2-ResNet-u6.yaml,yolov7-C3C2-ResNet-u6-t,t,detect,80,ERR,ERR,ERR,ERR,in_channels must be divisible by groups
v7/Detect/u6/yolov7-C3C2-ResNet-u6.yaml,yolov7-C3C2-ResNet-u6-s,s,detect,80,ERR,ERR,ERR,ERR,in_channels must be divisible by groups
v7/Detect/u6/yolov7-C3C2-ResNet-u6.yaml,yolov7-C3C2-ResNet-u6-m,m,detect,80,ERR,ERR,ERR,ERR,in_channels must be divisible by groups
v7/Detect/u6/yolov7-C3C2-ResNet-u6.yaml,yolov7-C3C2-ResNet-u6-l,l,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 1024, 1, 1], expected input[1, 512, 4, 4] to have 1024 channels, but got 512 channels instead"
v7/Detect/u6/yolov7-C3C2-ResNet-u6.yaml,yolov7-C3C2-ResNet-u6-x,x,detect,80,ERR,ERR,ERR,ERR,in_channels must be divisible by groups
v7/Detect/u6/yolov7-C3C2-SegNextAttention-u6.yaml,yolov7-C3C2-SegNextAttention-u6-m,m,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 768, 1, 1], expected input[1, 384, 4, 4] to have 768 channels, but got 384 channels instead"
v7/Detect/u6/yolov7-C3C2-SegNextAttention-u6.yaml,yolov7-C3C2-SegNextAttention-u6-l,l,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 1024, 1, 1], expected input[1, 512, 4, 4] to have 1024 channels, but got 512 channels instead"
v7/Detect/u6/yolov7-C3C2-SegNextAttention-u6.yaml,yolov7-C3C2-SegNextAttention-u6-x,x,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 1280, 1, 1], expected input[1, 640, 4, 4] to have 1280 channels, but got 640 channels instead"
v7/Detect/u6/yolov7-C3C2-u6.yaml,yolov7-C3C2-u6-m,m,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 768, 1, 1], expected input[1, 384, 4, 4] to have 768 channels, but got 384 channels instead"
v7/Detect/u6/yolov7-C3C2-u6.yaml,yolov7-C3C2-u6-l,l,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 1024, 1, 1], expected input[1, 512, 4, 4] to have 1024 channels, but got 512 channels instead"
v7/Detect/u6/yolov7-C3C2-u6.yaml,yolov7-C3C2-u6-x,x,detect,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 1280, 1, 1], expected input[1, 640, 4, 4] to have 1280 channels, but got 640 channels instead"
v7/Detect/u6/yolov7-MobileOne-u6.yaml,yolov7-MobileOne-u6-m,m,detect,80,ERR,ERR,ERR,ERR,"Given groups=768, weight of size [768, 1, 3, 3], expected input[1, 576, 4, 4] to have 768 channels, but got 576 channels instead"
v7/Detect/u6/yolov7-MobileOne-u6.yaml,yolov7-MobileOne-u6-l,l,detect,80,ERR,ERR,ERR,ERR,"Given groups=1024, weight of size [1024, 1, 3, 3], expected input[1, 512, 4, 4] to have 1024 channels, but got 512 channels instead"
v7/Detect/u6/yolov7-MobileOne-u6.yaml,yolov7-MobileOne-u6-x,x,detect,80,ERR,ERR,ERR,ERR,"Given groups=1280, weight of size [1280, 1, 3, 3], expected input[1, 640, 4, 4] to have 1280 channels, but got 640 channels instead"
v7/Detect/u6/yolov7-RepNCSPELAN-u6.yaml,yolov7-RepNCSPELAN-u6-n,n,detect,80,ERR,ERR,ERR,ERR,'IIDetect'
v7/Detect/u6/yolov7-RepNCSPELAN-u6.yaml,yolov7-RepNCSPELAN-u6-t,t,detect,80,ERR,ERR,ERR,ERR,'IIDetect'
v7/Detect/u6/yolov7-RepNCSPELAN-u6.yaml,yolov7-RepNCSPELAN-u6-s,s,detect,80,ERR,ERR,ERR,ERR,'IIDetect'
v7/Detect/u6/yolov7-RepNCSPELAN-u6.yaml,yolov7-RepNCSPELAN-u6-m,m,detect,80,ERR,ERR,ERR,ERR,'IIDetect'
v7/Detect/u6/yolov7-RepNCSPELAN-u6.yaml,yolov7-RepNCSPELAN-u6-l,l,detect,80,ERR,ERR,ERR,ERR,'IIDetect'
v7/Detect/u6/yolov7-RepNCSPELAN-u6.yaml,yolov7-RepNCSPELAN-u6-x,x,detect,80,ERR,ERR,ERR,ERR,'IIDetect'
v7/Detect/yolov7-goldyolo-simple.yaml,yolov7-goldyolo-simple,-,detect,80,ERR,ERR,ERR,ERR,'Yolov7_E_ELAN_NECK'
v7/Detect/yolov7-goldyolo.yaml,yolov7-goldyolo,-,detect,80,ERR,ERR,ERR,ERR,'v7FM'
v7/Detect/yolov7-tiny-goldyolo.yaml,yolov7-tiny-goldyolo,-,detect,80,ERR,ERR,ERR,ERR,'v7FM'
v7/Detect/yolov7-tiny-simple.yaml,yolov7-tiny-simple,-,detect,80,ERR,ERR,ERR,ERR,'SPPCSPCSIM'
v7/OBB/u6/yolov7-C3C2-CPCA-obb-u6.yaml,yolov7-C3C2-CPCA-obb-u6-m,m,obb,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 768, 1, 1], expected input[1, 384, 4, 4] to have 768 channels, but got 384 channels instead"
v7/OBB/u6/yolov7-C3C2-CPCA-obb-u6.yaml,yolov7-C3C2-CPCA-obb-u6-l,l,obb,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 1024, 1, 1], expected input[1, 512, 4, 4] to have 1024 channels, but got 512 channels instead"
v7/OBB/u6/yolov7-C3C2-CPCA-obb-u6.yaml,yolov7-C3C2-CPCA-obb-u6-x,x,obb,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [320, 1280, 1, 1], expected input[1, 640, 4, 4] to have 1280 channels, but got 640 channels instead"
v7/OBB/u6/yolov7-C3C2-CrissCrossAttention-obb-u6.yaml,yolov7-C3C2-CrissCrossAttention-obb-u6-m,m,obb,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [192, 768, 1, 1], expected input[1, 384, 4, 4] to have 768 channels, but got 384 channels instead"
v7/OBB/u6/yolov7-C3C2-CrissCrossAttention-obb-u6.yaml,yolov7-C3C2-CrissCrossAttention-obb-u6-l,l,obb,80,ERR,ERR,ERR,ERR,"Given groups=1, weight of size [256, 1024, 1, 1], expected input[1, 512, 4, 4] to have 1024 channels, but got 512 channels instead"
